step,time,T,P,PE,KE,E_total,E_per_atom,density,virial,min_r,max_f,p_COM
5350,26.75,0.7431340812937709,-1.4916075971734615,-641.8171640300301,119.27302004765023,-522.5441439823799,-4.838371703540554,0.8442,-520.7437190080836,0.9612185057180643,41.86647992626715,2.9414219250640776e-14
5360,26.8,0.7312584311144792,-1.5179371437266274,-639.9077461130332,117.3669781938739,-522.5407679191593,-4.83834044369592,0.8442,-527.0011648096304,0.9320939629475866,56.23224946728623,2.6856441832320182e-14
5370,26.85,0.7697170333055715,-1.7719885074543944,-646.1022298123538,123.53958384554423,-522.5626459668096,-4.838543018211199,0.8442,-636.9654736061073,0.947968325653626,44.42140801014021,2.7696671290413467e-14
5380,26.900000000000002,0.7444536551758807,-1.6364137167182833,-642.0419056020738,119.48481165572885,-522.5570939463449,-4.838491610614305,0.8442,-576.7471703660747,0.9521909774421122,42.701023121474684,3.0047394453123614e-14
5390,26.95,0.7772403154018591,-1.8309251613472912,-647.306720513497,124.74707062199839,-522.5596498914986,-4.838515276773135,0.8442,-662.0226283074824,0.9754158340674252,30.74259885697841,3.3482566805486324e-14
5400,27.0,0.7559778236713179,-1.6270551463965828,-643.8940306764761,121.33444069924653,-522.5595899772295,-4.838514722011384,0.8442,-576.8892255686046,0.9542749944106628,42.615075187460484,3.628344901997795e-14
5410,27.05,0.6689654629516931,-0.98050991481752,-629.9256107601203,107.36895680374674,-522.5566539563736,-4.838487536633089,0.8442,-300.55619365017697,0.9683427488759617,37.379256058924305,3.198540780434328e-14
5420,27.1,0.6575767267340364,-0.9123027045805733,-628.101067693748,105.54106464081285,-522.5600030529351,-4.838518546786436,0.8442,-270.6886357752502,0.9719273199064344,32.79978320307457,3.859314730383479e-14
5430,27.150000000000002,0.6802029994735131,-1.1762445897557123,-631.6941975411781,109.17258141549887,-522.5216161256793,-4.838163112274809,0.8442,-379.319205566135,0.9205581258295525,83.04283864565063,3.564645885689614e-14
5440,27.2,0.7827544184540317,-1.8298605958932104,-648.2173519359185,125.63208416187209,-522.5852677740464,-4.838752479389319,0.8442,-663.4006224688073,0.9755242833089582,32.73904211047149,3.1578039354808685e-14
5450,27.25,0.7095393018358395,-1.4166303388863999,-636.4270844530068,113.88105794465224,-522.5460265083545,-4.838389134336616,0.8442,-481.0830904388289,0.952363389577564,37.66632301774263,3.587588259768069e-14
5460,27.3,0.6972550581342417,-1.3185790912210453,-634.4461092970429,111.9094368305458,-522.5366724664971,-4.838302522837936,0.8442,-439.4713865674348,0.9189452420382158,84.26190357224378,4.140929104920562e-14
5470,27.35,0.7677968900170007,-1.741538412230259,-645.7860769624934,123.23140084772861,-522.5546761147648,-4.838469223284859,0.8442,-624.6567434698547,0.972711325718523,33.895523771974695,3.950454368750806e-14
5480,27.400000000000002,0.7459217753599772,-1.616210151929244,-642.261163489586,119.72044494527634,-522.5407185443097,-4.838339986521386,0.8442,-569.4688079112079,0.967269660820123,33.57637606049234,4.3343795077675e-14
5490,27.45,0.7275140442945451,-1.4501372644224246,-639.3491302536171,116.76600410927449,-522.5831261443426,-4.838732649484654,0.8442,-499.7667078408321,0.9830902307061274,27.974184074250253,4.473347757565191e-14
5500,27.5,0.6083196394647435,-0.6837013298547594,-620.1709187508524,97.63530213409135,-522.535616616761,-4.838292746451491,0.8442,-166.99320421077434,0.9495943133166079,52.76312626520696,4.480131656237026e-14
5510,27.55,0.6368121197115788,-0.8089149740554525,-624.76666654254,102.2083452137084,-522.5583213288315,-4.838502975266959,0.8442,-224.28117709886146,0.9478641818794618,49.45862541967083,4.405309142434234e-14
5520,27.6,0.7077135953732258,-1.2523786708010876,-636.1951627047118,113.58803205740273,-522.6071306473091,-4.83895491340101,0.8442,-417.452541810707,0.9786905937243172,29.63927833679239,4.3828365335929884e-14
5530,27.650000000000002,0.632171696901673,-0.8974891751411952,-623.9964460135214,101.46355735271851,-522.5328886608029,-4.838267487600027,0.8442,-256.7720429985025,0.9719428979965594,34.52622268787876,4.306466957792587e-14
5540,27.7,0.7126194512320468,-1.4286387229997404,-636.9461838222361,114.37542192274351,-522.5707618994926,-4.838618165736043,0.8442,-486.689820336593,0.9518040248306567,40.87928621904049,4.664548891496359e-14
5550,27.75,0.733892960099794,-1.5969303763547213,-640.3464298937008,117.78982009601694,-522.5566097976839,-4.838487127756332,0.8442,-558.1719843395865,0.9422744632401635,56.033137387924015,4.680536745764917e-14
5560,27.8,0.7768188343463113,-1.783045481633609,-647.2408517275147,124.67942291258295,-522.5614288149318,-4.838531748286406,0.8442,-643.5100719668861,0.9682786243876718,31.569844653300702,4.590709278093503e-14
5570,27.85,0.6932172200294672,-1.1246755445861794,-633.7993619415741,111.26136381472948,-522.5379981268446,-4.838314797470783,0.8442,-363.7438553919017,0.9658838867894795,32.10721366409261,4.6660232960330674e-14
5580,27.900000000000002,0.7096155916914847,-1.091409856883363,-636.4714585328672,113.89330246648329,-522.5781560663839,-4.838686630244296,0.8442,-356.2897129137921,0.9788211160601439,28.674899341752624,4.7565331701709383e-14
5590,27.95,0.691823831489425,-1.0195057898340396,-633.5716630049718,111.0377249540527,-522.5339380509191,-4.838277204175177,0.8442,-322.9287389646612,0.9337116615300098,61.79421371670462,4.8342366993132526e-14
5600,28.0,0.7003343644861103,-1.1340779540831183,-634.9347629127099,112.40366550002071,-522.5310974126892,-4.838250901969344,0.8442,-369.6584108556601,0.9095025854958901,91.64084250187098,4.525686188433822e-14
5610,28.05,0.7149479090510444,-1.256391359564327,-637.3022591450532,114.74913940269263,-522.5531197423605,-4.838454812429264,0.8442,-421.3365105668044,0.9596842997923539,38.27313981572167,5.0039200137185113e-14
5620,28.1,0.6854984655947145,-1.11586078738295,-632.5666682669186,110.02250372795167,-522.5441645389669,-4.838371893879323,0.8442,-357.85991648898374,0.9631276740076599,40.18740192811792,4.979560671159154e-14
5630,28.150000000000002,0.698350401409365,-1.2265623459348753,-634.636281763213,112.08523942620307,-522.5510423370099,-4.838435577194536,0.8442,-404.51068258279514,0.9531721001236816,43.32783936801332,4.9276872493772307e-14
5640,28.2,0.6898556990036272,-1.1779584552594948,-633.2709170182449,110.72183969008216,-522.5490773281626,-4.8384173826681725,0.8442,-383.1044537547893,0.9597430734373811,41.55439554246701,4.3392007828904757e-14
5650,28.25,0.7113071426760705,-1.2866544588430011,-636.7191028121636,114.16479639950933,-522.5543064126542,-4.838465800117169,0.8442,-431.7717378053669,0.9539519121518439,48.7930512978476,4.6625038285229e-14
5660,28.3,0.6826931538100638,-1.0909341842327542,-632.1041107987334,109.57225118651523,-522.5318596122181,-4.83825795937239,0.8442,-347.38428210820837,0.9584300764399222,47.25759065065335,4.362252085810197e-14
5670,28.35,0.7258910729864674,-1.3418082230809105,-639.0725592655466,116.50551721432801,-522.5670420512186,-4.838583722696468,0.8442,-457.66468722342745,0.9763519333030432,29.942231786054382,4.8033796273545177e-14
5680,28.400000000000002,0.7125961837885577,-1.3318452364768054,-636.9033129734104,114.37168749806351,-522.5316254753469,-4.838255791438398,0.8442,-449.53339559934113,0.9569131734505133,42.1557517945942,4.072000246086071e-14
5690,28.45,0.7554983464947929,-1.569498589862264,-643.8175233764672,121.25748461241425,-522.5600387640529,-4.838518877444934,0.8442,-554.6439385536507,0.9680342391616785,35.24245143601739,4.4275215387064194e-14
5700,28.5,0.6652128876127119,-0.9424833492683976,-629.3262892135466,106.76666846184027,-522.5596207517063,-4.838515006960244,0.8442,-284.74594175880753,0.9711459662965304,31.52232419283126,4.465484832718679e-14
5710,28.55,0.6297012643052116,-0.7746250170705897,-623.6047956284452,101.06705292098646,-522.5377427074587,-4.83831243247647,0.8442,-208.81693530482045,0.9489331182696504,44.586439460948256,4.543580098455903e-14
5720,28.6,0.7694387383054101,-1.7554352942287537,-646.059437789053,123.49491749801832,-522.5645202910347,-4.838560373065136,0.8442,-630.5222604383891,0.9456373163887379,50.986495754169454,4.5345271890791065e-14
5730,28.650000000000002,0.7401284723823093,-1.6011437196758553,-641.3486433231437,118.79061981736064,-522.5580235057831,-4.83850021764614,0.8442,-561.8093517216889,0.9638741640633538,36.29475546207961,4.447025314934831e-14
5740,28.7,0.6879548443281847,-1.2265701702664873,-632.9687296353064,110.41675251467363,-522.5519771206328,-4.8384442325984525,0.8442,-401.1455250302628,0.9415741076567363,48.61263650305186,4.4862490057990835e-14
5750,28.75,0.753276590896139,-1.5782802915599614,-643.5000183095785,120.9008928388303,-522.5991254707483,-4.838880791395817,0.8442,-557.2944656577796,0.9710930891072027,32.877065676614926,4.0493950886566006e-14
5760,28.8,0.7181961706548659,-1.3754900434366055,-637.825628619185,115.27048539010596,-522.555143229079,-4.838473548417398,0.8442,-468.0984635247585,0.9455619831534773,48.16439201885488,3.9489551853602584e-14
5770,28.85,0.7256436511511338,-1.3675604547057914,-639.0375756152683,116.46580600975697,-522.5717696055113,-4.8386274963473275,0.8442,-467.4681082470279,0.9709325522972472,34.15418292522808,4.4963073035085536e-14
5780,28.900000000000002,0.6875307895132412,-1.0744376277658048,-632.8941060592598,110.34869171687521,-522.5454143423846,-4.83838346613319,0.8442,-342.6203750865903,0.9501495203104435,52.94265299574548,4.061186111892035e-14
5790,28.95,0.683857706842116,-0.9996630355278839,-632.3093297532354,109.75916194815962,-522.5501678050757,-4.838427479676627,0.8442,-312.7321585552486,0.956796377525876,39.6546558556467,3.9337161760213907e-14
5800,29.0,0.6936188533524759,-1.0936245926916035,-633.8842732390519,111.32582596307238,-522.5584472759796,-4.838504141444255,0.8442,-351.9567749062033,0.9556105915422497,46.18516150744652,3.9813687437615155e-14
5810,29.05,0.7171523621479129,-1.3206579462025307,-637.6697314530219,115.10295412474002,-522.5667773282819,-4.838581271558166,0.8442,-446.71596785819975,0.9552810285803063,40.55996765056117,3.8009981433426666e-14
5820,29.1,0.6937665982865647,-1.3021488372526853,-633.8960132056952,111.34953902499365,-522.5464741807016,-4.8383932794509406,0.8442,-432.0352711752846,0.9311094103005664,76.45203077026156,3.6219484169149266e-14
5830,29.150000000000002,0.7605244425407545,-1.7645446893073604,-644.6439949458995,122.06417302779109,-522.5798219181085,-4.8387020547973005,0.8442,-631.1301717111721,0.9722945085187327,28.27814839537802,3.4414048552438874e-14
5840,29.2,0.739397256892154,-1.6357688251780467,-641.2270449854306,118.67325973119071,-522.5537852542399,-4.838460974576295,0.8442,-574.861390974082,0.941138862839524,56.24844905946146,3.338819241351778e-14
5850,29.25,0.7397362541351089,-1.5735128001170613,-641.2957318982407,118.72766878868498,-522.5680631095556,-4.838593176940329,0.8442,-551.0776556949202,0.9272908429130117,67.16976208711631,3.5537023336195894e-14
5860,29.3,0.7351081197289006,-1.5377196958486676,-640.55272376427,117.98485321648853,-522.5678705477815,-4.8385913939609395,0.8442,-535.8409146285222,0.9587320541039781,38.8838729208593,3.8754258552159835e-14
5870,29.35,0.7288189074031812,-1.565175346546979,-639.5347762446103,116.97543463821059,-522.5593416063997,-4.838512422281479,0.8442,-544.3405597831684,0.951665159873618,47.742463783101506,4.089051968144531e-14
5880,29.400000000000002,0.7344293144230479,-1.660364710339984,-640.4337939311282,117.87590496489919,-522.557888966229,-4.838498971909528,0.8442,-582.6915629640889,0.9631130717236203,37.33117163066889,3.5685683684912e-14
5890,29.45,0.7791071911349657,-1.861360331674407,-647.6150514399382,125.046704177162,-522.5683472627761,-4.838595807988668,0.8442,-674.3083716502986,0.9524605236991617,44.395752261358865,4.014459033239854e-14
5900,29.5,0.7313702589445613,-1.4775864657219642,-639.9202036033472,117.3849265606021,-522.5352770427451,-4.83828960224764,0.8442,-511.550996086621,0.9197374904914395,71.91574546785962,4.647075833194255e-14
5910,29.55,0.7558758639558647,-1.5676415782733015,-643.9046700835676,121.31807616491628,-522.5865939186513,-4.83876475850603,0.8442,-554.0535418741227,0.97597968743605,35.16145459285357,4.2647740274859104e-14
5920,29.6,0.680565222473514,-1.17868568747349,-631.7655971658515,109.230718206999,-522.5348789588526,-4.838285916285672,0.8442,-380.37344767144015,0.9601381717779889,39.482670376890944,4.154801080438777e-14
5930,29.650000000000002,0.7417716521479495,-1.564496319820273,-641.6436464971792,119.05435016974589,-522.5892963274333,-4.8387897808095675,0.8442,-548.2766418079635,0.9689208070101459,33.19293311427253,4.23024111090483e-14
5940,29.7,0.6581590917076149,-1.0506362497795934,-628.1909995975299,105.6345342190722,-522.5564653784577,-4.838485790541275,0.8442,-323.96908777471435,0.9588174138518945,37.14270570028984,4.324072828647976e-14
5950,29.75,0.6597543181746973,-1.0442426770429334,-628.4514464976945,105.89056806703891,-522.5608784306556,-4.8385266521357,0.8442,-322.0321179248918,0.9539635965047043,40.762848285248886,4.130220839821489e-14
5960,29.8,0.7846561375121441,-1.8292632196701843,-648.539784050862,125.93731007069914,-522.6024739801628,-4.838911796112619,0.8442,-663.7875092514296,0.9880158803837352,22.597403454126447,4.3390194686671726e-14
5970,29.85,0.7020897198902841,-1.4165177939905869,-635.2377928151367,112.6854000423906,-522.5523927727461,-4.838448081229131,0.8442,-478.62623168538494,0.9253066506835504,74.25786196283558,4.224281895073311e-14
5980,29.900000000000002,0.7271676894486383,-1.5576574800129737,-639.2932908416859,116.71041415650645,-522.5828766851795,-4.838730339677588,0.8442,-540.9202432551907,0.9519511748295763,52.26028049370051,5.3721603139669425e-14
5990,29.95,0.7027040234872237,-1.4004777203795367,-635.3289607720114,112.7839957696994,-522.544965002312,-4.838379305576963,0.8442,-472.6691610401558,0.94911706157615,46.20634356214128,5.512075631247024e-14
6000,30.0,0.7033131965350415,-1.315417646403945,-635.4542379033198,112.88176804387416,-522.5724698594456,-4.838633980180052,0.8442,-440.22087571829593,0.9438102851756013,51.18824411505632,5.420799638382024e-15
6010,30.05,0.6802310827221296,-1.1100839399185332,-631.7395888071586,109.17708877690181,-522.5625000302568,-4.838541666946822,0.8442,-353.93615747964145,0.9303397844940342,60.84903348425415,5.564421850464315e-15
6020,30.1,0.7102210858005961,-1.2960052757724987,-636.5621962358839,113.99048427099567,-522.5717119648882,-4.8386269626378535,0.8442,-435.0086550521472,0.9587317152498079,39.188251543777724,2.560301409397926e-15
6030,30.150000000000002,0.7417769574446096,-1.5441862956811612,-641.6213752082037,119.05520166985984,-522.566173538344,-4.838575680910592,0.8442,-540.4834687303924,0.9674572058623199,40.62816086453925,1.2092770166729585e-14
6040,30.2,0.7791412594268785,-1.7494911175884527,-647.6449002065432,125.052172138014,-522.5927280685291,-4.8388215561900845,0.8442,-631.3845301703286,0.9644336015629891,32.723871412478054,6.702842213767637e-15
6050,30.25,0.6590230554071456,-0.9423775257219945,-628.3245313403595,105.77320039284686,-522.5513309475126,-4.838438249514006,0.8442,-282.699821543495,0.9487693651738266,55.5438891578751,1.0748478804416229e-14
6060,30.3,0.6462099569807536,-0.799347303756701,-626.2930297134125,103.71669809541095,-522.5763316180015,-4.838669737203718,0.8442,-223.65404939374307,0.9657259978933317,33.982990554941935,1.6954410213742128e-14
6070,30.35,0.7053393610888197,-1.2263046741741341,-635.7926584050628,113.20696745475556,-522.5856909503073,-4.83875639768803,0.8442,-406.6762123058609,0.9522319388024866,45.47976018577491,1.6636313239901872e-14
6080,30.400000000000002,0.7187104471302505,-1.3834627369714065,-637.932321110141,115.3530267644052,-522.5792943457358,-4.838697169867924,0.8442,-471.32497148287723,0.9453280503355458,59.944623774443976,2.2480508487819927e-14
6090,30.45,0.7342551367973658,-1.454954351325459,-640.4208683523071,117.8479494559772,-522.57291889633,-4.838638137928981,0.8442,-503.7995971689873,0.9592038808270278,39.724423266432545,2.096859801188025e-14
6100,30.5,0.7386722924613415,-1.397937359571542,-641.1292272591498,118.5569029400453,-522.5723243191045,-4.838632632584301,0.8442,-483.34790162606623,0.9662674570714836,32.244714925211866,2.5222172079014746e-14
6110,30.55,0.6782684309511294,-1.0119726548793755,-631.4201748516517,108.86208316765627,-522.5580916839955,-4.838500848925884,0.8442,-315.64560733132055,0.9459360008126808,53.99289475056673,2.5744010836511988e-14
